track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,explicit,danceability,energy,acousticness,valence,tempo,loudness,speechiness,instrumentalness,liveness,key,mode
4fkqyLMUKC77EvOSGUWUhr,Ferrari,James Hype;Miggy Dela Rosa,Mega Hits Autumn/Fall 2022,deep-house,1,186661,False,0.847,0.69,0.0127,0.692,125.004,-7.877,0.0493,6e-05,0.0526,1,0
0tEMJDCK6C8F6MFT6AnWz8,Afraid,James Hype;HARLEE,Beats Electro Mood,deep-house,2,142971,False,0.744,0.78,0.101,0.762,125.997,-3.631,0.0529,4.36e-06,0.184,10,0
5jyPgh9K0YlyhlVGQzFsbO,On Repeat,Robin Schulz;David Guetta,House Anthems,deep-house,5,190217,False,0.609,0.801,0.0246,0.202,122.958,-8.483,0.0694,0.00255,0.37,1,0
6qWeqJ60UKUr5jET9q5RA3,On Repeat,Robin Schulz;David Guetta,Hot Mix Pop,deep-house,1,190217,False,0.609,0.801,0.0246,0.202,122.958,-8.483,0.0694,0.00255,0.37,1,0
1oPVaIIa8AFAN8XWBqleuF,On Repeat,Robin Schulz;David Guetta,Brandneu Dance,deep-house,1,190217,False,0.609,0.801,0.0246,0.202,122.958,-8.483,0.0694,0.00255,0.37,1,0
4lftmZjJPhQ9fR67DFiO8n,Sugar,Robin Schulz;Francesco Yates,Comme un lundi,deep-house,3,219043,False,0.635,0.813,0.0187,0.641,123.065,-5.098,0.0578,0.0,0.163,5,0
2APvCb9QZJ8xZq1IDrXRKt,Two Caps,D.O.D,Armada Music - ADE 2022,deep-house,1,183425,False,0.674,0.958,0.000951,0.885,126.979,-4.764,0.0552,0.924,0.0515,10,0
0J1B4kGs4YxyWvBtqra5dP,Let It Rain Down,Alle Farben;PollyAnna,Brandneu Dance,deep-house,2,158704,False,0.739,0.853,0.0306,0.344,124.921,-4.184,0.0629,0.0,0.102,8,1
1HrMWH5GUdK6Yi94rbANJA,Cola,CamelPhat;Elderbrook,Cola,deep-house,72,223869,False,0.706,0.74,0.0245,0.444,122.007,-7.904,0.0325,0.512,0.135,6,1
61UQzeiIluhpzpMdY4ag3q,My Love (feat. Jess Glynne),Route 94;Jess Glynne,My Love (feat. Jess Glynne),deep-house,73,259934,False,0.814,0.622,0.000132,0.726,119.976,-7.573,0.0492,0.72,0.0658,8,1
44xO8889yUQHn70P73NILS,Believe Me,Navos,Believe Me,deep-house,71,188260,False,0.629,0.876,0.129,0.645,124.999,-5.572,0.0408,1.39e-06,0.29,5,0
5ilKR6ucV43TXQFLoLVpsb,6 Days,Mahmut Orhan;Colonel Bagshot,ONE,deep-house,57,260559,False,0.776,0.699,0.0293,0.332,104.998,-5.965,0.0333,0.195,0.144,7,1
3MK2rvp7XjarzRKFrPGMOb,Disconnected,James Hype;Tita Lau,Disconnected,deep-house,63,194523,False,0.842,0.811,0.00579,0.594,125.995,-6.476,0.109,0.176,0.0702,2,1
18Yyp3ut7I9neYEfNXkhfB,SexyBack,Ilkan Gunuc;Clara Stegall,SexyBack,deep-house,56,148800,True,0.824,0.706,0.0902,0.434,99.976,-8.572,0.0488,0.123,0.0584,11,0
4xbXuRfZ2ZLktw5QEdGYnX,On Repeat,Robin Schulz;David Guetta,On Repeat,deep-house,73,190217,False,0.609,0.801,0.0246,0.202,122.958,-8.483,0.0694,0.00255,0.37,1,0
7CuXB3Dr61IvDFEWfqG3sE,More,Jan Blomqvist;Elena Pitoulis,More,deep-house,62,216699,False,0.709,0.528,0.0458,0.113,124.027,-11.127,0.0407,0.896,0.128,0,0
7uYyhUnxIsSF2LMWUpLs5V,Do It,Ilkay Sencan,Do It,deep-house,52,210146,True,0.795,0.874,0.0812,0.2,108.001,-3.502,0.0506,0.0906,0.065,1,1
6eFlqtmgYckrLelrV4oc9C,Let You Know - Summer Edit,Y.V.E. 48,Let You Know (Summer Edit),deep-house,66,149400,False,0.623,0.398,0.381,0.0974,99.992,-13.815,0.0331,0.426,0.109,2,0
1PrXSvX8N0SlQNQ4jMrCSb,Hold on to Me,Furkan Sert,Hold on to Me,deep-house,59,276350,False,0.805,0.364,0.552,0.311,99.98,-13.213,0.0583,0.0112,0.0732,2,0
7xbBNB9bivza5vrYfnZJYg,Dancing,James Hype,Dancing,deep-house,60,240480,False,0.74,0.877,0.372,0.377,125.033,-8.357,0.0497,0.544,0.0886,1,1
14fIlfcmFPlj4V2IazeJ25,Take It,Dom Dolla,Take It,deep-house,63,234440,False,0.851,0.742,0.0259,0.236,123.033,-6.126,0.0377,0.256,0.111,0,1
7J2JnVWhxySGf48iJgk6pv,Escuro,Cut Off,Escuro,deep-house,48,285913,False,0.748,0.646,0.0419,0.166,115.01,-8.136,0.0652,0.438,0.18,1,0
1QOVSkrcX34pDPPxa1Xv5y,All Night Long - Y.V.E. 48 Remix,Nora Van Elken;Y.V.E. 48,All Night Long (Y.V.E. 48 Remix),deep-house,64,157812,False,0.648,0.573,0.244,0.0764,112.004,-9.921,0.0352,0.746,0.0906,10,0
0pIiCv0GdhtsOjCJ5Y7zHj,Morenita,HUGEL;Cumbiafrica,Morenita,deep-house,71,176491,False,0.639,0.769,0.000701,0.177,123.983,-5.077,0.0383,0.742,0.0553,1,1
1a8tAQAzHIPQ00OPBXGWPz,No Eyes - Radio Edit,Claptone;JAW,No Eyes,deep-house,62,204992,False,0.93,0.483,0.0289,0.57,120.022,-9.925,0.0411,0.00244,0.103,3,1
6QcU4iwfLjjsrW7zsqyc1D,The Space In Between - Ben Böhmer Remix,Jan Blomqvist;Ben Böhmer,The Space In Between (Ben Böhmer Remix),deep-house,59,253812,False,0.559,0.656,0.0574,0.0386,122.007,-10.794,0.0365,0.627,0.177,5,0
79OUttYM7WQUzEtsugTwEX,Polkka,Ilkan Gunuc;Emrah Turken,Polkka,deep-house,60,136320,False,0.725,0.738,0.157,0.294,125.097,-8.383,0.132,0.513,0.348,6,0
3V2lP7h00m02fOQSjNUVMV,Partys Over,Brando,Partys Over,deep-house,65,147022,False,0.799,0.643,0.0288,0.387,119.987,-5.784,0.0442,1.91e-06,0.0889,8,1
4bQPTF342jVUgisDgJGMDo,Plain Jane,Ilkan Gunuc;Emie,Plain Jane,deep-house,57,208200,False,0.82,0.857,0.112,0.686,100.025,-6.764,0.0567,0.000256,0.0757,0,1
0oCNRAmwLo4zHDpCKpjQtI,Ferrari - Oliver Heldens Remix,James Hype;Miggy Dela Rosa;Oliver Heldens,Ferrari (Oliver Heldens Remix),deep-house,68,188640,False,0.73,0.903,0.00806,0.694,124.957,-5.64,0.0427,0.252,0.0998,1,0
7pDdE5FLqcNCvjxzRzm80r,Breathe (feat. kaspara),Syn Cole;Kaspara,Breathe (feat. kaspara),deep-house,61,175081,False,0.753,0.749,0.0546,0.589,121.988,-5.214,0.0314,4.39e-06,0.166,6,1
4nBG4RjDuiAa6Q7akigZI9,Drowning In You,Lucas Estrada,Drowning In You,deep-house,67,141875,False,0.782,0.651,0.0121,0.767,126.052,-6.005,0.0601,0.324,0.461,5,0
4R4gOp9ybG85RqbrY7JELc,Feels Like Love (feat. MIYA MIYA),Syn Cole;MIYA MIYA,Feels Like Love (feat. MIYA MIYA),deep-house,64,169672,False,0.728,0.657,0.0696,0.772,122.079,-5.329,0.042,3.41e-06,0.0855,0,0
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,Dom Dolla;Clementine Douglas,Miracle Maker,deep-house,70,188592,False,0.609,0.94,0.00124,0.238,128.001,-6.097,0.0617,0.269,0.15,10,1
4ASOMWcJUrwEpjJy4GEijz,California Dreamin (feat. High Jinx),Chris Lorenzo;High Jinx,California Dreamin (feat. High Jinx),deep-house,74,196899,False,0.685,0.911,0.00552,0.351,128.02,-4.977,0.144,0.0247,0.285,9,1
3W4BmmQVuhF8rBUQY3Ga41,In the Dark,Purple Disco Machine;Sophie and the Giants,Exotica (Deluxe),deep-house,60,185564,False,0.696,0.77,0.0453,0.775,115.937,-5.53,0.0496,4.08e-05,0.0812,6,0
3D9VUBpdUvau3tMgH3P5Tk,Dopamine,Purple Disco Machine;Eyelar,Exotica,deep-house,60,216770,False,0.69,0.805,0.053,0.874,117.985,-5.395,0.124,0.0,0.188,11,0
0HNDr5c2IOIvfe8DPwjVO9,Hypnotized,Purple Disco Machine;Sophie and the Giants,Exotica,deep-house,59,195704,False,0.689,0.812,0.0977,0.706,108.064,-5.084,0.0995,0.000308,0.109,11,0
6OeRAvRqfqpaHHTzrnCSHJ,Sugar (feat. Francesco Yates) - Billions Club Remix,Robin Schulz;Francesco Yates,Sugar (feat. Francesco Yates) [Billions Club Remix],deep-house,64,186377,False,0.553,0.963,0.171,0.464,126.066,-5.972,0.0889,0.00064,0.09,10,0
5SldOuztcMLkVUP4EUvULx,The Music Began To Play,Mark Knight;Armand Van Helden,Toolroom Amsterdam 2022,deep-house,5,145984,False,0.738,0.936,0.00151,0.27,127.022,-3.451,0.219,0.707,0.617,4,0
6OLIEGHsA4WMbedcjY3Ncr,Threshold (ASOT 1090),David Forbes,ASOT 1090 - A State Of Trance Episode 1090,deep-house,40,124530,False,0.473,0.94,1.75e-05,0.565,133.982,-7.879,0.0488,0.755,0.175,1,0
01kzWd0EWMYrSDHESjTjfU,Talkin Bout a Revolution,Deep Chills;Coral Reef;Bikini Bandits;Julia Raye,Talkin Bout a Revolution,deep-house,41,153065,False,0.718,0.767,0.616,0.424,117.952,-6.695,0.0482,0.000956,0.14,7,1
1nE5D5L6Pm7tTmmmlIcYRF,Superman,Black Coffee,Africas Finest,deep-house,1,433626,False,0.829,0.689,0.0619,0.734,123.977,-9.539,0.0706,0.709,0.12,5,0
6z9RJExnzDBFdnnsbelX8y,Let Me Take You,CID;Westend,Armada Music - ADE 2022,deep-house,3,154761,False,0.873,0.908,0.00839,0.904,125.984,-3.573,0.059,0.0976,0.343,6,0
0RmVOYcLjUN0ZHTLmRxIf8,Man on the Moon - Miguel Campbell Remix,Klangkuenstler;Alice Phoebe Lou,Man on the Moon,deep-house,45,348520,False,0.901,0.3,0.00346,0.76,121.99,-10.822,0.0525,0.0467,0.0853,0,1
1lrUQn3fJDL2DqDf1EccbZ,On My Mind,Disciples,House Anthems,deep-house,3,185493,False,0.745,0.845,0.0826,0.783,122.053,-4.028,0.045,3.31e-05,0.0577,0,0
3uFvywKU5OfmVJTY5rfoa8,Tiderays,Nils Hoffmann,Armada Electronic Elements - ADE 2022,deep-house,1,220022,False,0.731,0.718,0.00726,0.661,120.03,-10.244,0.0484,0.885,0.148,8,1
6S4CAlzs3rNCYelbU2EY36,Lolas Theme - Radio Edit,The Shapeshifters,Trance Classics 2021,deep-house,44,207066,False,0.749,0.844,0.000819,0.661,123.925,-4.612,0.054,0.000236,0.068,5,0
3XucsgiwXb8KPn9Csf9Zmu,Ferrari - Remix,James Hype;Miggy Dela Rosa;Lazza,Ferrari (Remix),deep-house,80,172000,False,0.818,0.728,0.0985,0.597,124.974,-5.705,0.0724,0.0,0.0917,1,0
55vxJOfCXlkiFzELyNTYQm,All Mine,D.O.D,All Mine,deep-house,66,151500,False,0.777,0.746,0.0139,0.263,121.99,-5.715,0.0382,0.0805,0.0973,6,0
1wjQEAV31X26Za9KRAmqwz,For a Feeling (feat. RHODES),CamelPhat;ARTBAT;RHODES,For a Feeling (feat. RHODES),deep-house,58,296324,False,0.64,0.903,0.000766,0.0357,122.016,-7.577,0.0358,0.632,0.0636,0,1
3BbD2sqk7P7Rc9V0KF9o4s,My Humps,Joshwa;Lee Foss,My Humps,deep-house,67,186124,False,0.862,0.79,0.0418,0.587,129.005,-8.412,0.0672,0.00615,0.0746,4,0
7dsImih2L25fa6qjNphBI7,Turn off the Lights,Chris Lake;Alexis Roberts,Turn off the Lights,deep-house,67,210546,False,0.824,0.745,0.0467,0.888,125.013,-5.49,0.0755,3.29e-05,0.198,11,0
3bWAqKDWg6u1davspr5IkS,OK,Robin Schulz;James Blunt,OK,deep-house,63,189306,False,0.653,0.81,0.118,0.583,121.951,-6.032,0.0558,0.0,0.126,7,0
6JjSoJ2laV4ZbKNb9nybvh,MAMI,Chris Lorenzo;COBRAH,MAMI,deep-house,66,247896,True,0.758,0.944,0.0308,0.826,126.022,-4.901,0.0623,0.103,0.0438,3,0
0FMLbet9blK5IgKktuqCBx,B2B,James Hype;Tita Lau,B2B,deep-house,54,160000,False,0.799,0.956,0.00545,0.922,123.998,-6.407,0.0679,0.568,0.064,0,1
7me5d5XmtCCfbDk3SsyXqM,Every Step,D.O.D,Every Step,deep-house,71,159857,False,0.662,0.872,0.0729,0.372,121.989,-4.874,0.0318,0.016,0.156,0,0
4skbQNtyjy8A7mo8oqe2oD,A Drug From God,Chris Lake;NPC,A Drug From God,deep-house,62,192455,False,0.714,0.883,0.00819,0.819,126.016,-4.43,0.0625,0.843,0.231,9,1
7Bj5sIMpuI5io0C6EO6BWr,Pumped Up,Klingande,The Album,deep-house,58,177073,False,0.732,0.734,0.00719,0.643,123.033,-6.423,0.107,1.49e-05,0.34,0,1
1S69G657rrHOIfPkKNihwH,Good for Me (feat. Anna Straker),Jay Pryor;Coldabank;Anna Straker,Good for Me (feat. Anna Straker),deep-house,63,144960,False,0.725,0.615,0.02,0.411,124.987,-7.217,0.0453,0.00821,0.138,5,1
4m3ljlctmzWajEZPgxXOBb,Go,TCTS;Maroox,Go,deep-house,67,142349,False,0.68,0.853,0.0127,0.604,124.981,-5.671,0.0503,0.000685,0.199,3,0
0XZ7s9UpQNmSOvRj0AaZH7,Everybody Hurts,The Him;Ivy Adara,Everybody Hurts,deep-house,49,173454,False,0.715,0.88,0.0734,0.773,103.063,-5.151,0.233,0.000173,0.369,8,0
2CNQXaZCnqxYXehrSUzHTa,All Night,Brando,All Night,deep-house,65,173251,False,0.769,0.696,0.0852,0.558,119.992,-5.363,0.0316,1.17e-06,0.12,5,0
2KMJ5CoxY4ECG9TZyNWmpv,Heatwave (feat. Akon),Robin Schulz;Akon,Sugar,deep-house,58,187126,False,0.702,0.82,0.196,0.52,107.936,-4.323,0.063,0.0,0.156,7,0
5hYirmwaIUUGTFwmJl1WXM,Creep,GAMPER  DADONI,Creep,deep-house,62,174998,False,0.654,0.576,0.0149,0.662,124.993,-9.737,0.0354,0.103,0.114,2,1
61ANVXKajwPzB2aKeKEWIP,Revolves Around You,Autograf;Blonde Maze,Revolves Around You,deep-house,50,219396,False,0.541,0.67,0.0237,0.11,101.996,-7.717,0.0381,0.0425,0.298,2,1
4hHvZD1pcvG8rxUkhau6Is,Bloom,Lucas Estrada;TWOPILOTS,Bloom,deep-house,65,179428,False,0.646,0.742,0.0224,0.136,104.991,-4.96,0.0254,4.99e-05,0.141,5,0
3cIjfIqsLjCkuO31ycSBxP,Feel Your Body,Shift K3Y,Feel Your Body,deep-house,66,176000,False,0.712,0.765,0.0363,0.693,123.999,-5.137,0.0799,0.129,0.344,1,0
2n6qz4opcJlHsEpI8030YM,Check Out,J. Worra;Leo Stannard,Check Out,deep-house,70,174138,False,0.814,0.675,0.00577,0.776,125.0,-6.761,0.042,0.0818,0.0956,10,0
2rqTZrpsqlbzIz3wQ7s2Q1,Yes or No,Brando,Yes or No,deep-house,64,175570,False,0.879,0.655,0.106,0.67,118.025,-5.602,0.0401,0.00397,0.131,4,1
19paG0MgMB5nYjl6Q56aWQ,B2B,James Hype;Tita Lau,B2B,deep-house,36,160000,False,0.8,0.955,0.0128,0.908,124.018,-6.613,0.0725,0.809,0.0612,7,1
0JZv3A589Gt4wFSHxOYWxq,My Name Is Tokyo,Ilkan Gunuc;Emrah Turken,My Name Is Tokyo,deep-house,50,172216,False,0.712,0.81,0.000624,0.393,119.988,-3.659,0.0344,0.326,0.0725,4,0
5Cv9UBYh2VkiCspwh4Wog5,Remember (feat. Stevie Appleton),Sonny Fodera;Gorgon City;Danny Howard;Stevie Appleton,Remember (feat. Stevie Appleton),deep-house,67,199967,False,0.655,0.89,0.101,0.328,127.979,-6.434,0.0611,0.0149,0.488,5,0
0BOivei4EFBvk7CKwEwaZf,The Space In Between,Jan Blomqvist,Disconnected,deep-house,55,206004,False,0.671,0.569,0.0131,0.433,120.0,-12.401,0.0316,0.19,0.106,5,0
5fJX0XsZwvAtiE5M6tUF1y,Stay Yours,Deep Chills;Tilsen,Stay Yours,deep-house,55,128397,False,0.551,0.482,0.652,0.628,200.116,-6.404,0.242,0.0,0.18,1,1
2rUsJXt4NeeDiIU6sBvrxo,All We Got (feat. KIDDO) - Ofenbach Remix,Robin Schulz;KIDDO;Ofenbach,All We Got (feat. KIDDO) [Ofenbach Remix],deep-house,62,129814,True,0.803,0.796,0.0522,0.549,114.95,-5.077,0.0343,2.69e-05,0.25,6,0
63xvTDxy0PGdEZXA9sSDiJ,Empty Love,Lulleaux;Kid Princess,Empty Love (feat. Kid Princess),deep-house,51,170314,False,0.76,0.743,0.0792,0.57,99.979,-5.007,0.0432,0.000312,0.349,2,0
27ooJRSmsdwshBQGoUZE3p,Rockstar Baby (feat. Mougleta),Robin Schulz;Mougleta,Rockstar Baby (feat. Mougleta),deep-house,64,174858,False,0.689,0.914,0.0278,0.63,123.029,-5.169,0.0457,0.00593,0.101,6,1
3deRcubbfOBaLsjLqYsmLw,Saturday Night (Feel The Groove),Brando;Ninetails,Saturday Night (Feel The Groove),deep-house,64,153925,False,0.693,0.773,0.0274,0.625,121.986,-4.239,0.0597,0.0,0.426,4,0
1S7hEPenrIVKVTuEjtXKz9,Letting Go,Hogland;KIDDO,Letting Go,deep-house,59,192088,False,0.667,0.635,0.0534,0.217,119.948,-5.924,0.0365,0.0,0.0963,6,1
0CEMP5bXORtzl22s2dDkiv,Fireworks,Purple Disco Machine;Moss Kena;The Knocks,Exotica,deep-house,57,200015,False,0.754,0.793,0.0072,0.787,118.03,-5.29,0.0426,3.5e-06,0.182,1,0
3XsNRi2cypsksscysYbyaF,Drive - Edit,Black Coffee;David Guetta;Delilah Montagu,Subconsciously,deep-house,59,191258,False,0.721,0.789,0.00123,0.429,118.024,-8.779,0.0382,0.0454,0.0791,11,0
3yvHcaY61FpeSiLiHiIST4,Rule The World (feat. ILIRA),GAMPER  DADONI;ILIRA,Rule The World (feat. ILIRA),deep-house,67,170785,False,0.717,0.627,0.00974,0.437,125.965,-8.198,0.0966,0.0,0.222,8,1
3pIpa33ZYgL6ZEkpBRA8BF,Every Breath You Take,Deep Chills,Every Breath You Take,deep-house,65,198058,False,0.78,0.573,0.249,0.671,119.973,-8.545,0.038,0.245,0.18,0,1
53KAjgxWKEqw7nOufSKRQf,Rocket Surgery (ASOT 1090),Robert Nickson,ASOT 1090 - A State Of Trance Episode 1090,deep-house,41,171190,False,0.416,0.936,0.000138,0.0803,133.949,-8.562,0.0428,0.866,0.125,7,1
0Nc32yu021CfDQofoBfIfd,Is It A Lie,TCTS;Flash 89;Lilly Ahlberg,Armada Music - ADE 2022,deep-house,2,180952,False,0.603,0.91,0.0181,0.419,126.018,-5.066,0.0336,0.298,0.278,0,1
6vWZ3AWJZSU4GImoBJFcon,Free,Kideko,Toolroom Amsterdam 2022,deep-house,5,162380,False,0.674,0.9,0.00617,0.77,126.01,-6.293,0.0386,0.516,0.322,9,0
6ivbiUcsWJZbD78evhKBkW,Follow Me,Zac Samuel;MØØNE,Armada Music - ADE 2022,deep-house,1,213543,False,0.727,0.597,0.052,0.393,124.009,-6.226,0.0278,0.279,0.371,11,0
73z1JwmldEYCqPfvpcUxr7,Daydreamer - Night Mix,KC Lights;Leo Stannard,Toolroom Amsterdam 2022,deep-house,4,202250,False,0.563,0.916,0.00139,0.19,126.0,-6.58,0.0397,0.37,0.356,9,0
5W1mgkhcE7GveRKk8267Tk,Follow,KC Lights,Tomorrowland Music - The Reflection of Love Singles,deep-house,3,152000,False,0.711,0.871,0.246,0.537,124.985,-7.145,0.0572,0.000143,0.273,9,1
2fSTtvFRYcjF250vQfphEm,El Beso (feat. Mathieu Ruz),Dombresky;Crusy,Toolroom Amsterdam 2022,deep-house,5,211547,False,0.653,0.962,0.000851,0.611,125.97,-4.848,0.0454,0.0168,0.411,10,0
3hCw0hLVKIfPaOb1FEWWwa,High On That New Love,Autograf;Tiina,Armada Music - ADE 2022,deep-house,1,166451,False,0.721,0.74,0.128,0.691,123.893,-4.657,0.0901,0.0,0.171,0,0
7p70mJgsTpmjzS4Qh50tEa,The Fire,Kideko;Armand Van Helden,House Anthems,deep-house,1,176190,False,0.707,0.944,0.0174,0.819,125.944,-3.967,0.0349,0.0765,0.429,9,1
7Is0OPWVcN8DdZpcNuClcy,Feel (feat. Sena Sener) - Radio Edit,Mahmut Orhan;Sena Şener,Feel (feat. Sena Sener) [Radio Edit],deep-house,56,172558,False,0.731,0.756,0.038,0.723,121.004,-4.937,0.0436,0.162,0.157,1,0
2L0wPdpLIZBSMmkS8RDFtw,Waiting for You,Y.V.E. 48,Waiting for You,deep-house,56,152000,False,0.69,0.608,0.00529,0.33,102.984,-8.006,0.0311,0.00473,0.193,9,0
7DDIVNWlbGJpQjVDDg8rXR,Eternity (feat. Lena Leon),Tchami;Habstrakt;Lena Leon,Eternity (feat. Lena Leon),deep-house,59,217258,False,0.715,0.862,0.0108,0.152,124.0,-8.182,0.0632,0.788,0.128,4,0
1xlXvK3CtEGFttrOPijgCS,Coffee Blues,Ömer Balık,Coffee Blues,deep-house,53,220000,False,0.843,0.37,0.521,0.664,99.996,-11.635,0.041,0.0097,0.114,6,0
0Cv3w0j8YqO45I2Z4wwbzX,Schhh,Mahmut Orhan;Irina Rimes,Schhh,deep-house,52,185689,False,0.557,0.712,0.328,0.215,97.023,-5.32,0.0358,3.69e-06,0.097,6,0
7Md7IzzMCu8IgbZr5AJpoX,Fast Car,Y.V.E. 48,Fast Car,deep-house,59,157232,False,0.765,0.561,0.0805,0.147,112.034,-8.946,0.0361,0.141,0.123,1,0
6WLZljpPR8EiUT2LDubJ6T,Aguila ft. Cumbiafrica,HUGEL;Westend;Cumbiafrica,Aguila ft. Cumbiafrica,deep-house,66,168600,False,0.812,0.816,0.00304,0.211,125.001,-5.584,0.0432,0.000128,0.112,6,0
2eS6pqoic3puCKVWmwZxD3,Stay The Night,Just Kiddin;Camden Cox,Stay The Night,deep-house,53,166533,False,0.828,0.697,0.0585,0.387,122.998,-7.035,0.034,0.156,0.107,7,0
6Qv3OWGNixqEobRC5vM0Bp,Heartstrings,M-22;Ella Henderson,Heartstrings,deep-house,63,211359,False,0.614,0.762,0.00106,0.255,124.902,-5.146,0.0481,1.5e-06,0.0545,1,1
6CMF35Wo3xRxGTLDMjvxlY,Need You There,M-22,Need You There,deep-house,63,185991,False,0.651,0.76,0.0273,0.137,122.969,-5.949,0.0446,0.000538,0.315,0,1
1kMObCQiYe5opqybH7ZNPD,Rave - Remix,Sam Paganini;Adam Beyer;Layton Giordani,Rave (Remix),deep-house,60,239083,False,0.732,0.627,0.000174,0.266,131.007,-13.712,0.0524,0.895,0.0981,11,1
30hKEQLgr25oI91btWLvCi,Lonely,Cut Off,Lonely,deep-house,57,282857,False,0.785,0.565,0.0865,0.186,112.017,-6.661,0.0422,0.211,0.259,5,0
0uTkVCAf8PxMo8NJ3tFYzH,Life on Hold,Nora En Pure,Life on Hold,deep-house,59,207540,False,0.681,0.935,0.571,0.0584,121.999,-6.392,0.0417,0.458,0.108,0,0
4grVkAtmqIipynBu8D9v6G,Hypnotized,Purple Disco Machine;Sophie and the Giants,Hypnotized,deep-house,58,195704,False,0.689,0.813,0.0969,0.704,108.065,-5.084,0.0998,0.000232,0.11,11,0
6h8NuIBrwMcXkoLZNPqCzt,Alone,Furkan Sert;Elnur Mikayilov,Alone,deep-house,49,225226,False,0.74,0.535,0.309,0.229,99.99,-6.881,0.0423,0.417,0.106,4,0
08hBQCNt6DRzZQs8gkJEIL,I Dont Need You,Nora Van Elken,I Dont Need You,deep-house,60,180000,False,0.665,0.904,0.288,0.0925,116.01,-6.234,0.0948,0.0162,0.427,11,1
2W0otyOuO6PixES66V4SgR,Youve Got The Love,Y.V.E. 48,Youve Got The Love,deep-house,63,147750,False,0.755,0.44,0.202,0.151,107.036,-11.7,0.0475,0.129,0.167,8,1
7rJ91QE37Wwo5Ir6OMKCAh,WTF (feat. Amber Van Day),HUGEL;Amber Van Day,WTF,deep-house,32,160686,True,0.807,0.737,0.0602,0.865,123.983,-4.538,0.0526,1.12e-06,0.704,11,0
3Tu1j8B9SO8i8VSjd9d2kB,Disconnected,James Hype;Tita Lau,B2B,deep-house,27,194523,False,0.842,0.811,0.00579,0.594,125.995,-6.476,0.109,0.176,0.0702,2,1
1Nb2v2LCq4dgZLorOGZhNJ,Weak,Deep Chills;Le Boeuf;Kersty Ryan,Weak,deep-house,50,141488,False,0.795,0.698,0.416,0.739,119.023,-5.751,0.0462,4.9e-06,0.0834,6,1
4ANmPUsA3LAvOSP8xen6Vt,The Calling,Tchami;Marten Hørger,The Calling,deep-house,64,197760,False,0.748,0.873,0.00867,0.348,124.995,-6.301,0.0627,0.151,0.244,6,1
4aZ9uL2VqIyRHansZ87JaZ,Fade Away (feat. RhiNB),Bolier;Arman Cekin;RhiNB,Fade Away (feat. RhiNB),deep-house,48,158400,False,0.722,0.579,0.343,0.453,100.021,-8.909,0.12,0.0649,0.268,7,1
04oTyEbJ190RfXWSlTP4b7,Good Luck,James Hype;Pia Mia,Good Luck,deep-house,61,147597,False,0.701,0.836,0.0721,0.712,125.927,-6.093,0.051,0.0,0.248,8,1
72i8xYqxe6BikDlKH4ULiZ,London Rain,Biscits;Goodboys,London Rain,deep-house,54,184500,False,0.749,0.758,0.0231,0.613,125.988,-7.544,0.0392,4.57e-06,0.139,10,0
3IJbDajiJ4EUu1iGsNzrqU,Liang,Carta,Liang,deep-house,56,150234,False,0.568,0.934,9.2e-05,0.0853,128.031,-4.975,0.0317,0.786,0.366,9,1
5or3DfWwQPvoFSEKhifZaq,Got the Feeling,Syn Cole;kirstin,Got the Feeling,deep-house,53,178911,False,0.677,0.819,0.0776,0.529,124.01,-3.654,0.0304,5.61e-05,0.0756,0,0
6zFCci00787rGrLkWDwog8,Ocean Quiet,Lucas Estrada;NEIMY,Ocean Quiet,deep-house,62,167160,False,0.789,0.638,0.171,0.427,117.026,-7.515,0.045,0.0337,0.274,11,0
7sfpydlJrHpTi533idUuZV,Medicine,Lucas Estrada;PLANT,Medicine,deep-house,62,158031,False,0.781,0.715,0.614,0.63,120.026,-8.043,0.0406,0.069,0.0974,8,1
144AU6jf1J8fl0wLaQw4e8,Miracle In The Middle Of My Heart,BCX,Miracle In The Middle Of My Heart,deep-house,60,174260,False,0.757,0.627,0.42,0.212,115.017,-6.441,0.0284,0.000868,0.117,10,1
3T00mhdOYUuM5yiuPs3xhs,San Frandisco,Dom Dolla,San Frandisco,deep-house,61,185000,False,0.779,0.937,0.0443,0.49,125.025,-6.269,0.0496,0.101,0.0912,9,0
4bjyJV8VRlEEMWxq2fhRGS,Dont Call Me,Brando,Dont Call Me,deep-house,59,164096,False,0.681,0.726,0.0285,0.22,113.983,-7.011,0.074,6.09e-05,0.156,0,1
39rHGt9qI4FGdLqtSksPZm,Every Little Step,Garreth Maher,Every Little Step,deep-house,46,157440,False,0.668,0.925,0.0322,0.661,125.084,-3.72,0.0439,0.0,0.0405,6,0
0oixvwgoGm4wV8go7pK2zJ,Gravity,The Him;Georgie Keller,Gravity,deep-house,59,150000,False,0.586,0.868,0.296,0.792,123.839,-3.833,0.117,9.52e-06,0.119,0,0
5JeBHduTGxXxytZFXBcIlB,Turn off the Lights - Cages Remix,Chris Lake;Alexis Roberts;Cages,Turn off the Lights,deep-house,62,208857,False,0.653,0.839,0.00324,0.334,125.004,-6.677,0.0581,0.00294,0.476,11,0
